短期预测湿度 shift 60,短期预测风速 shift 60,短期预测温度 shift 60,短期预测气压 shift 60,短期预测风向sin shift 60,短期预测风向cos shift 60,实际功率,实际风速,HourOfDay
64,13.3,22.2,1006,0.5877852522924731,0.8090169943749475,7.71,5.1,9
64,13.0,22.0,1005,0.5299192642332049,0.848048096156426,4.42,4.33,10
64,13.0,21.9,1005,0.4999999999999999,0.8660254037844387,5.67,4.68,11
64,13.0,21.8,1005,0.484809620246337,0.8746197071393957,4.93,4.7,15
64,13.0,21.7,1005,0.4999999999999999,0.8660254037844387,3.12,3.89,16
66,13.1,21.6,1005,0.5150380749100542,0.8571673007021123,1.91,3.63,17
68,13.1,21.5,1006,0.5446390350150271,0.838670567945424,2.63,3.8,18
69,13.2,21.4,1006,0.5877852522924731,0.8090169943749475,1.2,3.31,19
69,13.2,21.5,1007,0.6293203910498374,0.7771459614569709,-0.01,2.67,20
69,13.0,21.7,1007,0.6819983600624985,0.7313537016191706,1.06,3.3,21
68,13.0,22.0,1007,0.7313537016191705,0.6819983600624985,0.52,2.95,22
67,13.1,22.3,1007,0.766044443118978,0.6427876096865394,0.92,3.29,23
66,13.3,22.4,1006,0.7771459614569708,0.6293203910498375,2.18,3.74,0
66,13.3,22.5,1006,0.788010753606722,0.6156614753256583,1.32,3.3,1
67,13.1,22.7,1005,0.8191520442889918,0.573576436351046,1.36,3.3,2
67,12.6,23.0,1004,0.8660254037844386,0.5000000000000001,3.13,4.02,3
68,12.3,23.3,1004,0.90630778703665,0.4226182617406994,4.18,4.16,4
69,12.1,23.4,1004,0.9205048534524404,0.3907311284892739,5.59,4.53,5
69,12.3,23.5,1005,0.898794046299167,0.4383711467890774,9.75,5.44,6
70,12.5,23.6,1005,0.8480480961564261,0.5299192642332049,8.11,5.29,7
71,12.7,23.5,1006,0.7771459614569708,0.6293203910498375,9.75,5.49,8
72,12.5,23.3,1006,0.7313537016191705,0.6819983600624985,14.81,6.34,9
73,12.0,22.9,1006,0.6946583704589973,0.7193398003386512,22.04,7.11,10
74,11.5,22.5,1006,0.6560590289905072,0.754709580222772,26.85,7.88,11
71,12.1,22.3,1006,0.6156614753256582,0.788010753606722,29.7,7.8,12
71,12.0,22.1,1006,0.6018150231520483,0.7986355100472928,21.22,5.7,13
71,11.7,21.9,1005,0.5877852522924731,0.8090169943749475,23.61,5.93,14
72,11.4,21.7,1004,0.5591929034707469,0.8290375725550417,21.86,5.82,15
72,11.1,21.5,1004,0.5299192642332049,0.848048096156426,23.4,5.9,16
72,10.9,21.4,1004,0.4999999999999999,0.8660254037844387,32.6,8.79,17
72,11.0,21.3,1005,0.4694715627858908,0.882947592858927,29.39,8.57,18
71,11.0,21.5,1005,0.4694715627858908,0.882947592858927,38.52,9.4,19
70,10.8,21.8,1006,0.484809620246337,0.8746197071393957,34.48,8.36,20
68,10.5,22.3,1006,0.5446390350150271,0.838670567945424,34.0,8.53,21
66,10.4,23.0,1006,0.6427876096865393,0.766044443118978,32.77,8.56,22
68,10.6,23.5,1006,0.7313537016191705,0.6819983600624985,21.98,7.01,23
69,11.4,23.7,1005,0.8090169943749475,0.5877852522924731,22.92,6.97,0
70,12.2,23.8,1005,0.8480480961564261,0.5299192642332049,20.92,6.7,1
71,12.7,23.9,1004,0.8746197071393957,0.4848096202463371,4.73,4.11,2
71,12.5,24.1,1003,0.8746197071393957,0.4848096202463371,8.66,4.92,3
70,12.1,24.2,1003,0.8660254037844386,0.5000000000000001,14.6,5.84,4
70,11.9,24.2,1003,0.8480480961564261,0.5299192642332049,20.79,6.6,5
70,12.1,24.1,1004,0.8386705679454239,0.5446390350150272,24.67,7.02,6
71,12.6,23.9,1004,0.8290375725550417,0.5591929034707468,20.8,6.75,7
72,13.0,23.7,1005,0.8090169943749475,0.5877852522924731,20.82,6.67,8
72,12.8,23.5,1005,0.788010753606722,0.6156614753256583,27.58,7.42,9
72,12.4,23.3,1005,0.754709580222772,0.6560590289905073,28.33,7.56,10
72,11.7,23.1,1005,0.7071067811865476,0.7071067811865476,21.82,5.72,11
73,11.4,22.7,1003,0.6293203910498374,0.7771459614569709,31.17,7.87,12
73,10.8,22.5,1003,0.573576436351046,0.8191520442889918,30.69,8.14,13
72,10.4,22.3,1002,0.5299192642332049,0.848048096156426,29.36,7.99,14
72,10.3,22.2,1002,0.4999999999999999,0.8660254037844387,32.6,8.82,15
71,10.3,22.2,1002,0.4999999999999999,0.8660254037844387,32.59,8.87,16
71,10.4,22.2,1002,0.4999999999999999,0.8660254037844387,36.43,9.17,17
72,10.3,22.2,1003,0.5299192642332049,0.848048096156426,38.56,10.56,18
73,10.2,22.3,1003,0.573576436351046,0.8191520442889918,39.62,10.62,19
73,10.1,22.5,1004,0.6018150231520483,0.7986355100472928,37.6,10.26,20
73,10.1,22.9,1004,0.6427876096865393,0.766044443118978,33.61,8.94,21
73,10.2,23.3,1004,0.6819983600624985,0.7313537016191706,34.19,8.8,22
72,10.2,23.8,1004,0.7313537016191705,0.6819983600624985,38.69,9.83,23
72,10.2,24.1,1003,0.7986355100472928,0.6018150231520484,25.22,7.26,0
72,10.3,24.2,1003,0.8660254037844386,0.5000000000000001,21.24,6.75,1
74,10.6,24.3,1002,0.898794046299167,0.4383711467890774,26.16,7.48,2
75,10.9,24.3,1001,0.9205048534524404,0.3907311284892739,25.44,7.63,3
76,11.2,24.2,1001,0.9205048534524404,0.3907311284892739,27.19,7.8,4
76,11.5,24.2,1001,0.90630778703665,0.4226182617406994,27.87,7.42,5
75,11.8,24.2,1001,0.8829475928589269,0.4694715627858908,28.53,7.7,6
74,11.9,24.3,1002,0.8480480961564261,0.5299192642332049,30.63,7.67,7
73,11.8,24.2,1002,0.8191520442889918,0.573576436351046,26.15,7.49,8
74,11.4,24.0,1002,0.788010753606722,0.6156614753256583,29.09,7.64,9
74,10.9,23.6,1003,0.766044443118978,0.6427876096865394,23.36,6.81,10
75,10.2,23.3,1003,0.7313537016191705,0.6819983600624985,33.14,8.38,11
81,11.0,22.9,1003,0.7071067811865476,0.7071067811865476,32.5,8.35,12
81,10.8,22.7,1002,0.6819983600624985,0.7313537016191706,33.9,8.51,13
81,10.7,22.5,1002,0.6691306063588582,0.7431448254773942,30.24,8.21,14
81,10.6,22.4,1002,0.6691306063588582,0.7431448254773942,33.26,8.74,15
80,10.5,22.4,1002,0.6819983600624985,0.7313537016191706,32.54,8.79,16
80,10.3,22.4,1002,0.6946583704589973,0.7193398003386512,33.27,8.65,17
79,9.8,22.4,1002,0.6819983600624985,0.7313537016191706,29.46,8.28,18
78,9.2,22.5,1003,0.6560590289905072,0.754709580222772,25.61,7.73,19
77,9.0,22.7,1003,0.6560590289905072,0.754709580222772,32.06,8.22,20
76,9.2,23.1,1003,0.6946583704589973,0.7193398003386512,30.76,7.8,21
75,9.8,23.7,1003,0.754709580222772,0.6560590289905073,34.47,8.96,22
75,10.1,24.1,1003,0.8290375725550417,0.5591929034707468,24.26,7.34,23
75,10.1,24.2,1002,0.8829475928589269,0.4694715627858908,22.92,7.07,0
76,9.9,24.2,1002,0.9205048534524404,0.3907311284892739,19.47,6.67,1
78,9.7,24.1,1001,0.9455185755993168,0.3255681544571567,17.56,6.32,2
80,9.8,24.1,1001,0.9455185755993168,0.3255681544571567,24.71,7.24,3
81,10.1,24.1,1001,0.9396926207859084,0.3420201433256688,24.19,7.46,4
82,10.4,24.1,1001,0.9205048534524404,0.3907311284892739,26.32,7.4,5
82,10.8,24.1,1001,0.898794046299167,0.4383711467890774,26.13,7.4,6
82,11.2,24.0,1002,0.8660254037844386,0.5000000000000001,20.33,6.6,7
82,11.1,23.8,1002,0.8290375725550417,0.5591929034707468,16.67,6.2,8
82,10.7,23.6,1002,0.7771459614569708,0.6293203910498375,23.69,7.02,9
82,10.1,23.3,1002,0.7071067811865476,0.7071067811865476,22.46,6.97,10
82,9.4,23.0,1002,0.6427876096865393,0.766044443118978,27.44,7.83,11
82,7.1,23.5,1002,0.6946583704589973,0.7193398003386512,30.81,8.41,12
84,6.7,23.2,1001,0.6293203910498374,0.7771459614569709,35.7,9.2,13
85,6.4,22.8,1001,0.5591929034707469,0.8290375725550417,36.63,9.51,14
84,6.2,22.5,1001,0.5299192642332049,0.848048096156426,34.89,8.92,15
83,6.2,22.4,1001,0.5299192642332049,0.848048096156426,32.74,8.64,16
82,6.2,22.3,1001,0.5591929034707469,0.8290375725550417,35.26,9.22,17
81,6.1,22.3,1001,0.6156614753256582,0.788010753606722,38.17,9.74,18
81,6.0,22.5,1002,0.6427876096865393,0.766044443118978,40.27,10.25,19
79,6.1,22.7,1002,0.6691306063588582,0.7431448254773942,35.28,9.18,20
78,6.2,23.1,1002,0.6691306063588582,0.7431448254773942,30.59,8.54,21
77,6.4,23.5,1002,0.6946583704589973,0.7193398003386512,32.35,8.54,22
77,6.1,23.7,1002,0.766044443118978,0.6427876096865394,29.69,8.4,23
78,5.8,23.9,1001,0.898794046299167,0.4383711467890774,22.46,7.15,0
80,5.8,24.0,1001,0.984807753012208,0.1736481776669304,11.99,5.83,1
81,5.8,24.0,1000,1.0,6.123233995736766e-17,19.18,6.8,2
81,5.4,24.0,1000,0.9993908270190958,-0.0348994967025007,17.34,6.64,3
81,4.8,24.1,1000,0.9975640502598242,0.0697564737441254,13.3,5.87,4
81,4.4,24.1,1000,0.9743700647852352,0.2249510543438649,14.25,6.1,5
81,4.3,24.1,1000,0.9271838545667874,0.3746065934159119,10.55,5.7,6
82,4.7,24.0,1001,0.90630778703665,0.4226182617406994,11.85,5.96,7
83,5.1,24.0,1001,0.8910065241883678,0.4539904997395468,12.49,5.87,8
83,5.7,24.0,1001,0.898794046299167,0.4383711467890774,18.95,6.76,9
84,6.2,23.9,1001,0.8910065241883678,0.4539904997395468,13.49,6.16,10
86,6.6,23.8,1001,0.8571673007021122,0.5150380749100543,17.28,7.06,11
86,5.8,23.7,1001,0.7193398003386511,0.6946583704589974,15.59,6.6,12
88,6.5,23.4,1000,0.7071067811865476,0.7071067811865476,14.99,6.35,13
89,7.1,23.2,1000,0.6946583704589973,0.7193398003386512,17.91,6.87,14
89,7.6,23.0,1000,0.6691306063588582,0.7431448254773942,19.2,7.17,15
88,7.9,22.9,1000,0.6427876096865393,0.766044443118978,19.92,6.99,16
88,8.1,22.8,1000,0.6156614753256582,0.788010753606722,14.63,6.34,17
87,8.2,22.7,1000,0.5877852522924731,0.8090169943749475,16.36,6.72,18
86,8.4,22.5,1001,0.5446390350150271,0.838670567945424,20.84,6.93,19
86,8.8,22.4,1001,0.5446390350150271,0.838670567945424,26.72,7.93,20
86,9.4,22.3,1001,0.5591929034707469,0.8290375725550417,26.34,7.92,21
86,10.0,22.3,1001,0.5877852522924731,0.8090169943749475,29.03,8.19,22
84,10.7,22.3,1001,0.6427876096865393,0.766044443118978,21.41,7.18,23
81,11.0,22.3,1001,0.6946583704589973,0.7193398003386512,21.4,7.17,0
77,11.3,22.5,1000,0.7431448254773941,0.6691306063588582,20.23,6.77,1
74,11.2,22.7,1000,0.7771459614569708,0.6293203910498375,18.88,6.87,2
72,11.1,22.9,1000,0.788010753606722,0.6156614753256583,17.89,6.96,3
72,10.9,23.1,1000,0.7771459614569708,0.6293203910498375,15.92,6.46,4
72,11.1,23.3,1000,0.788010753606722,0.6156614753256583,20.48,7.08,5
73,11.5,23.4,1000,0.8090169943749475,0.5877852522924731,12.14,5.82,6
74,12.1,23.3,1001,0.8290375725550417,0.5591929034707468,11.52,6.0,7
75,12.4,23.2,1001,0.8290375725550417,0.5591929034707468,15.69,6.69,8
75,12.0,23.0,1001,0.788010753606722,0.6156614753256583,11.98,5.75,9
75,11.6,22.8,1002,0.7313537016191705,0.6819983600624985,10.99,6.02,10
74,11.1,22.6,1002,0.6560590289905072,0.754709580222772,6.91,5.07,11
76,11.0,22.2,1001,0.6819983600624985,0.7313537016191706,6.01,4.99,12
75,10.2,21.9,1001,0.6293203910498374,0.7771459614569709,7.83,5.31,13
74,9.9,21.7,1001,0.5877852522924731,0.8090169943749475,5.91,4.3,14
73,10.4,21.6,1001,0.5877852522924731,0.8090169943749475,5.42,4.3,15
72,11.2,21.6,1001,0.5877852522924731,0.8090169943749475,3.84,3.87,16
72,12.1,21.6,1001,0.6018150231520483,0.7986355100472928,2.97,4.04,17
71,12.6,21.6,1001,0.6018150231520483,0.7986355100472928,2.86,4.0,18
71,12.9,21.7,1002,0.6018150231520483,0.7986355100472928,4.39,4.54,19
72,12.9,21.9,1002,0.6293203910498374,0.7771459614569709,4.41,4.45,20
72,13.1,22.2,1002,0.6819983600624985,0.7313537016191706,4.13,4.44,21
71,13.3,22.6,1003,0.754709580222772,0.6560590289905073,5.22,4.89,22
70,13.8,23.0,1003,0.7986355100472928,0.6018150231520484,4.55,4.51,23
69,14.1,23.3,1003,0.8191520442889918,0.573576436351046,3.41,4.25,0
68,14.1,23.5,1002,0.8386705679454239,0.5446390350150272,0.99,3.27,1
68,14.0,23.7,1002,0.8480480961564261,0.5299192642332049,1.46,3.47,2
71,13.6,23.7,1002,0.8746197071393957,0.4848096202463371,-0.08,2.54,3
74,13.2,23.7,1002,0.898794046299167,0.4383711467890774,0.49,2.97,4
75,13.5,23.6,1002,0.90630778703665,0.4226182617406994,0.62,3.18,5
76,14.2,23.5,1003,0.8829475928589269,0.4694715627858908,0.21,2.98,6
76,15.1,23.5,1003,0.8386705679454239,0.5446390350150272,0.36,2.96,7
76,15.5,23.3,1004,0.7986355100472928,0.6018150231520484,0.32,3.1,8
77,15.3,23.0,1004,0.766044443118978,0.6427876096865394,0.69,3.12,9
77,14.4,22.7,1004,0.7193398003386511,0.6946583704589974,-0.1,2.14,10
78,13.5,22.4,1004,0.6691306063588582,0.7431448254773942,-0.09,2.24,11
78,12.6,22.1,1004,0.6427876096865393,0.766044443118978,0.16,2.93,12
77,12.1,22.0,1004,0.6293203910498374,0.7771459614569709,0.02,2.76,13
77,12.1,21.9,1004,0.6018150231520483,0.7986355100472928,-0.12,2.33,14
76,12.3,21.8,1004,0.5877852522924731,0.8090169943749475,-0.1,2.04,15
75,12.8,21.7,1004,0.5591929034707469,0.8290375725550417,-0.12,2.09,16
74,13.2,21.6,1004,0.5446390350150271,0.838670567945424,-0.1,2.27,17
74,13.2,21.5,1005,0.5299192642332049,0.848048096156426,-0.12,2.3,18
73,13.1,21.6,1005,0.5299192642332049,0.848048096156426,-0.1,2.31,19
73,13.3,21.8,1006,0.573576436351046,0.8191520442889918,0.96,3.21,20
73,13.8,22.1,1006,0.6427876096865393,0.766044443118978,0.76,3.17,21
73,14.5,22.5,1006,0.7071067811865476,0.7071067811865476,1.0,3.31,22
73,14.9,22.8,1006,0.766044443118978,0.6427876096865394,0.73,3.21,23
72,15.0,23.0,1005,0.8090169943749475,0.5877852522924731,0.5,2.94,0
71,14.9,23.1,1005,0.8290375725550417,0.5591929034707468,2.56,3.79,1
72,14.8,23.2,1004,0.8480480961564261,0.5299192642332049,3.13,4.01,2
72,14.9,23.2,1004,0.8480480961564261,0.5299192642332049,5.38,4.69,3
74,15.2,23.1,1004,0.8386705679454239,0.5446390350150272,9.23,5.55,4
75,15.2,23.0,1004,0.8191520442889918,0.573576436351046,22.37,7.41,5
75,14.9,22.8,1005,0.7986355100472928,0.6018150231520484,30.4,8.04,6
75,14.4,22.7,1005,0.7771459614569708,0.6293203910498375,29.98,8.2,7
75,14.1,22.5,1006,0.754709580222772,0.6560590289905073,15.73,6.45,8
75,13.8,22.3,1007,0.754709580222772,0.6560590289905073,17.76,6.77,9
75,13.5,22.1,1007,0.7431448254773941,0.6691306063588582,30.26,8.36,10
75,13.2,21.9,1007,0.7193398003386511,0.6946583704589974,23.74,7.26,11
74,12.1,21.9,1006,0.6946583704589973,0.7193398003386512,19.18,6.9,12
74,11.8,21.7,1006,0.6560590289905072,0.754709580222772,26.39,8.03,13
73,11.7,21.5,1006,0.6293203910498374,0.7771459614569709,19.84,7.18,14
73,11.6,21.4,1006,0.6018150231520483,0.7986355100472928,18.07,6.81,15
72,11.7,21.3,1005,0.5877852522924731,0.8090169943749475,27.95,8.45,16
72,11.6,21.3,1005,0.5877852522924731,0.8090169943749475,27.41,7.93,17
72,11.4,21.3,1005,0.5877852522924731,0.8090169943749475,25.45,7.57,18
72,11.3,21.3,1006,0.6018150231520483,0.7986355100472928,24.99,7.58,19
71,11.3,21.6,1007,0.6427876096865393,0.766044443118978,28.33,7.86,20
71,11.5,21.9,1007,0.7071067811865476,0.7071067811865476,26.43,7.8,21
72,11.8,22.1,1007,0.754709580222772,0.6560590289905073,21.31,7.21,22
74,12.3,22.3,1007,0.8090169943749475,0.5877852522924731,24.93,7.67,23
76,12.7,22.4,1006,0.8571673007021122,0.5150380749100543,13.84,6.22,0
77,12.8,22.3,1006,0.8829475928589269,0.4694715627858908,15.45,6.59,1
77,12.7,22.5,1005,0.898794046299167,0.4383711467890774,13.82,6.3,2
76,12.5,22.7,1004,0.9135454576426008,0.4067366430758002,12.78,6.46,3
75,12.1,22.9,1004,0.9135454576426008,0.4067366430758002,14.66,6.43,4
75,11.9,23.1,1004,0.9135454576426008,0.4067366430758002,19.3,7.09,5
76,11.8,23.2,1005,0.90630778703665,0.4226182617406994,18.55,7.0,6
77,11.8,23.1,1005,0.898794046299167,0.4383711467890774,22.69,7.54,7
78,11.7,23.0,1006,0.8829475928589269,0.4694715627858908,22.54,7.8,8
79,11.7,22.8,1006,0.8386705679454239,0.5446390350150272,22.0,7.54,9
78,11.6,22.6,1006,0.788010753606722,0.6156614753256583,21.73,7.68,10
78,11.4,22.3,1006,0.7431448254773941,0.6691306063588582,18.65,7.04,11
81,10.8,22.0,1005,0.7431448254773941,0.6691306063588582,21.01,7.44,12
79,10.3,21.7,1005,0.6691306063588582,0.7431448254773942,25.64,8.12,13
78,9.9,21.4,1005,0.6018150231520483,0.7986355100472928,26.61,8.2,14
76,9.8,21.2,1005,0.5591929034707469,0.8290375725550417,24.41,7.58,15
75,9.7,21.2,1005,0.5299192642332049,0.848048096156426,21.08,7.28,16
74,9.7,21.2,1005,0.5299192642332049,0.848048096156426,33.54,9.06,17
73,9.3,21.3,1005,0.5299192642332049,0.848048096156426,36.48,9.34,18
72,9.1,21.5,1006,0.573576436351046,0.8191520442889918,40.64,10.99,19
72,8.9,21.7,1006,0.6156614753256582,0.788010753606722,40.08,10.81,20
71,9.0,22.1,1006,0.6946583704589973,0.7193398003386512,39.89,10.63,21
71,9.3,22.5,1006,0.766044443118978,0.6427876096865394,37.22,9.58,22
72,9.7,22.9,1006,0.8290375725550417,0.5591929034707468,35.38,9.41,23
74,9.8,23.0,1005,0.8746197071393957,0.4848096202463371,35.53,8.96,0
76,9.7,23.0,1004,0.9135454576426008,0.4067366430758002,32.02,8.53,1
77,9.6,23.0,1003,0.9335804264972016,0.3583679495453004,23.21,7.45,2
78,9.3,23.0,1003,0.9396926207859084,0.3420201433256688,29.98,8.32,3
78,8.9,23.0,1003,0.9396926207859084,0.3420201433256688,25.86,7.73,4
78,8.5,23.1,1003,0.9335804264972016,0.3583679495453004,30.96,8.34,5
77,8.2,23.3,1003,0.9135454576426008,0.4067366430758002,30.93,8.26,6
77,8.0,23.4,1004,0.898794046299167,0.4383711467890774,29.84,9.01,7
78,8.0,23.4,1004,0.8746197071393957,0.4848096202463371,33.05,8.64,8
80,8.2,23.3,1004,0.8386705679454239,0.5446390350150272,36.99,10.29,9
82,8.3,23.1,1004,0.8090169943749475,0.5877852522924731,38.0,10.49,10
83,8.2,22.8,1004,0.754709580222772,0.6560590289905073,32.81,9.09,11
85,7.0,22.9,1004,0.7193398003386511,0.6946583704589974,37.44,9.99,12
85,7.0,22.7,1003,0.6293203910498374,0.7771459614569709,38.3,10.68,13
85,6.9,22.5,1003,0.5591929034707469,0.8290375725550417,38.34,10.53,14
83,6.6,22.3,1003,0.5591929034707469,0.8290375725550417,40.14,11.46,15
82,6.4,22.2,1003,0.6018150231520483,0.7986355100472928,38.19,11.34,16
81,6.2,22.1,1003,0.6427876096865393,0.766044443118978,38.71,10.4,17
81,6.3,22.1,1003,0.6560590289905072,0.754709580222772,38.67,10.08,18
80,6.2,22.1,1004,0.6427876096865393,0.766044443118978,39.47,10.89,19
79,6.0,22.4,1004,0.6691306063588582,0.7431448254773942,36.23,9.84,20
78,5.6,22.7,1004,0.7313537016191705,0.6819983600624985,35.95,9.36,21
78,5.0,22.9,1004,0.8191520442889918,0.573576436351046,37.08,9.7,22
77,4.7,23.1,1004,0.8746197071393957,0.4848096202463371,27.66,7.48,23
77,4.3,23.2,1003,0.898794046299167,0.4383711467890774,32.32,8.14,0
78,4.0,23.3,1003,0.90630778703665,0.4226182617406994,23.59,7.15,1
78,3.5,23.3,1002,0.9396926207859084,0.3420201433256688,25.53,7.51,2
80,3.1,23.3,1002,0.992546151641322,0.1218693434051474,27.92,7.83,3
81,3.0,23.3,1002,0.9902680687415704,-0.1391731009600653,29.68,8.35,4
82,3.0,23.3,1002,0.9702957262759964,-0.2419218955996677,21.76,7.2,5
83,2.9,23.3,1002,0.9993908270190958,-0.0348994967025007,25.14,7.75,6
84,3.0,23.3,1003,0.9702957262759964,0.2419218955996679,22.82,7.16,7
84,3.3,23.3,1003,0.8746197071393957,0.4848096202463371,25.09,7.4,8
84,3.4,23.3,1003,0.8290375725550417,0.5591929034707468,22.24,7.02,9
84,3.4,23.4,1004,0.788010753606722,0.6156614753256583,25.24,7.37,10
84,3.5,23.4,1004,0.766044443118978,0.6427876096865394,36.34,9.2,11
87,1.7,23.1,1003,0.4067366430758001,0.9135454576426008,33.34,8.53,12
88,1.7,23.1,1003,0.5446390350150271,0.838670567945424,29.15,8.02,13
89,2.0,23.0,1003,0.6018150231520483,0.7986355100472928,33.39,8.3,14
89,2.8,22.9,1003,0.6293203910498374,0.7771459614569709,32.18,8.26,15
90,3.9,22.8,1003,0.6427876096865393,0.766044443118978,29.15,7.76,16
90,4.7,22.7,1003,0.6691306063588582,0.7431448254773942,29.79,7.86,17
88,4.8,22.7,1004,0.6691306063588582,0.7431448254773942,32.77,8.66,18
86,4.7,22.9,1004,0.6946583704589973,0.7193398003386512,31.57,8.7,19
84,4.7,23.1,1005,0.7431448254773941,0.6691306063588582,27.78,8.29,20
84,5.0,23.3,1005,0.788010753606722,0.6156614753256583,28.63,8.3,21
83,5.5,23.4,1005,0.8290375725550417,0.5591929034707468,24.09,7.92,22
83,6.1,23.5,1005,0.8660254037844386,0.5000000000000001,29.25,8.34,23
83,6.7,23.6,1004,0.898794046299167,0.4383711467890774,24.91,7.83,0
82,7.0,23.6,1003,0.9335804264972016,0.3583679495453004,25.02,7.46,1
82,7.0,23.6,1002,0.9563047559630354,0.2923717047227367,26.7,7.67,2
83,7.0,23.6,1002,0.9659258262890684,0.2588190451025207,22.07,7.14,3
83,7.0,23.6,1002,0.9743700647852352,0.2249510543438649,17.92,6.61,4
84,7.2,23.6,1002,0.9702957262759964,0.2419218955996679,15.54,6.41,5
84,7.6,23.6,1002,0.9563047559630354,0.2923717047227367,11.58,5.74,6
85,8.2,23.6,1003,0.9396926207859084,0.3420201433256688,9.85,5.5,7
85,8.9,23.6,1003,0.9135454576426008,0.4067366430758002,7.53,4.97,8
86,9.4,23.5,1003,0.8829475928589269,0.4694715627858908,5.22,4.42,9
87,9.8,23.3,1004,0.8386705679454239,0.5446390350150272,2.23,3.65,10
87,10.1,23.1,1004,0.7986355100472928,0.6018150231520484,6.31,4.72,11
84,9.4,22.8,1004,0.6946583704589973,0.7193398003386512,7.78,5.19,12
83,9.5,22.5,1004,0.6427876096865393,0.766044443118978,6.23,4.85,13
83,9.4,22.2,1004,0.6156614753256582,0.788010753606722,5.85,4.57,14
82,9.4,22.0,1004,0.6293203910498374,0.7771459614569709,6.54,5.15,15
82,9.3,22.0,1004,0.6427876096865393,0.766044443118978,3.53,4.04,16
82,9.3,21.9,1004,0.6560590289905072,0.754709580222772,1.12,3.2,17
81,9.3,21.9,1004,0.6427876096865393,0.766044443118978,1.29,3.29,18
80,9.3,21.9,1005,0.6293203910498374,0.7771459614569709,0.53,2.88,19
79,9.4,22.1,1005,0.6293203910498374,0.7771459614569709,0.89,3.24,20
78,9.4,22.4,1005,0.6427876096865393,0.766044443118978,2.11,3.84,21
77,9.3,22.7,1005,0.7071067811865476,0.7071067811865476,2.11,3.77,22
77,9.2,22.9,1005,0.7771459614569708,0.6293203910498375,3.79,4.31,23
77,9.0,23.1,1004,0.8660254037844386,0.5000000000000001,3.15,4.02,0
78,9.1,23.2,1004,0.9335804264972016,0.3583679495453004,1.46,3.47,1
79,9.0,23.2,1003,0.9659258262890684,0.2588190451025207,1.22,3.29,2
80,8.9,23.2,1003,0.9702957262759964,0.2419218955996679,1.1,3.38,3
82,8.5,23.1,1003,0.9612616959383188,0.2756373558169991,2.03,3.67,4
83,8.3,23.1,1003,0.9455185755993168,0.3255681544571567,1.48,3.33,5
83,8.2,23.1,1003,0.9271838545667874,0.3746065934159119,1.36,3.26,6
83,8.3,23.2,1004,0.90630778703665,0.4226182617406994,0.73,3.28,7
84,8.6,23.2,1004,0.8829475928589269,0.4694715627858908,-0.1,2.42,8
86,9.2,23.1,1004,0.8386705679454239,0.5446390350150272,0.19,2.89,9
87,9.6,22.9,1004,0.7986355100472928,0.6018150231520484,-0.11,2.26,10
86,9.6,22.7,1004,0.7431448254773941,0.6691306063588582,-0.11,2.46,11
86,9.5,22.6,1004,0.7193398003386511,0.6946583704589974,-0.07,2.69,12
84,9.1,22.4,1004,0.6560590289905072,0.754709580222772,-0.1,1.83,13
83,8.7,22.1,1004,0.5877852522924731,0.8090169943749475,-0.09,1.38,14
80,8.3,21.9,1004,0.5591929034707469,0.8290375725550417,-0.1,1.54,15
