短期预测湿度 shift 60,短期预测风速 shift 60,短期预测温度 shift 60,短期预测气压 shift 60,短期预测风向sin shift 60,短期预测风向cos shift 60,实际功率,实际风速,HourOfDay
91,7.5,27.6,992,-0.7771459614569711,-0.6293203910498371,2.449656481,3.65278,22
90,8.0,27.7,992,-0.7547095802227717,-0.6560590289905077,1.989560334,3.71494,23
90,8.3,27.8,992,-0.7071067811865475,-0.7071067811865477,5.894993726,4.68978,0
90,8.5,27.8,991,-0.6427876096865393,-0.766044443118978,15.77037509,6.4244,1
90,8.7,27.8,991,-0.5735764363510458,-0.819152044288992,19.97785521,7.17285,2
91,8.8,27.8,991,-0.5150380749100542,-0.8571673007021123,19.21814457,6.99306,3
92,8.8,27.7,990,-0.4694715627858908,-0.8829475928589269,9.678991517,5.56082,4
93,8.7,27.7,990,-0.4226182617406993,-0.90630778703665,7.561710264,4.90725,5
92,8.5,27.7,990,-0.4067366430757998,-0.9135454576426012,19.50306686,7.254417273,6
92,8.3,27.8,990,-0.3907311284892735,-0.9205048534524404,7.027914797,5.024336364,7
92,8.1,27.8,991,-0.4226182617406993,-0.90630778703665,4.894267197,4.310105152,8
92,7.9,27.8,992,-0.4694715627858908,-0.8829475928589269,13.50214755,6.132587576,9
92,7.6,27.8,993,-0.5299192642332048,-0.8480480961564261,5.293451975,4.558517879,10
92,7.2,27.7,993,-0.587785252292473,-0.8090169943749475,6.316669416,4.82017,11
92,6.3,27.6,992,-0.4848096202463369,-0.8746197071393959,5.520101842,4.92356,12
91,5.8,27.6,992,-0.5299192642332048,-0.8480480961564261,8.840594099,5.269189697,13
91,5.6,27.5,992,-0.5446390350150271,-0.838670567945424,14.52278651,6.41589,14
92,5.9,27.4,992,-0.5446390350150271,-0.838670567945424,25.25730037,7.889381212,15
92,6.5,27.4,992,-0.5150380749100542,-0.8571673007021123,28.14949651,7.9827,16
92,6.7,27.3,992,-0.4694715627858908,-0.8829475928589269,18.69921141,6.664744848,17
93,6.4,27.2,992,-0.438371146789077,-0.8987940462991671,14.29275302,6.18234,18
93,5.6,27.2,993,-0.4067366430757998,-0.9135454576426012,16.06073526,6.25479,19
93,5.0,27.2,993,-0.438371146789077,-0.8987940462991671,22.6998401,7.144246667,20
93,4.9,27.2,993,-0.5299192642332048,-0.8480480961564261,19.20027507,6.623348485,21
93,5.3,27.2,993,-0.601815023152048,-0.798635510047293,20.01900047,6.885898788,22
92,5.6,27.3,993,-0.6293203910498376,-0.7771459614569708,22.6101284,7.41620697,23
92,5.7,27.4,993,-0.5735764363510458,-0.819152044288992,20.7007327,6.9925,0
92,5.7,27.5,992,-0.4694715627858908,-0.8829475928589269,20.63562471,6.990739697,1
91,5.7,27.6,992,-0.3583679495453004,-0.9335804264972016,22.40716494,7.57458,2
92,5.7,27.7,991,-0.207911690817759,-0.9781476007338056,18.63904185,7.119186667,3
92,5.8,27.7,991,-0.0871557427476579,-0.9961946980917455,17.08459487,6.464768788,4
91,6.1,27.7,991,0.0174524064372834,-0.9998476951563912,18.55106281,6.52219,5
90,6.4,27.7,991,0.1045284632676537,-0.9945218953682732,14.48928141,6.189646364,6
89,6.7,27.7,992,0.1564344650402309,-0.9876883405951375,13.75990248,6.25509697,7
89,6.6,27.6,993,0.1736481776669302,-0.984807753012208,9.320885244,5.353506364,8
90,6.0,27.5,994,0.1564344650402309,-0.9876883405951375,11.41680054,5.780176364,9
92,5.3,27.4,994,0.0697564737441255,-0.9975640502598242,18.83822085,6.923235455,10
92,4.8,27.4,994,0.0174524064372834,-0.9998476951563912,12.26994906,5.94433,11
91,4.1,27.1,993,0.3746065934159122,-0.9271838545667872,13.36715928,6.10419697,12
91,4.2,27.1,993,0.3583679495453002,-0.9335804264972016,14.19592238,6.42358,13
91,4.0,27.1,993,0.3583679495453002,-0.9335804264972016,15.10123567,6.589105455,14
91,3.5,27.1,993,0.3746065934159122,-0.9271838545667872,26.3199183,7.992698788,15
90,3.3,27.1,993,0.4539904997395468,-0.8910065241883678,23.7683037,7.622989394,16
90,3.1,27.0,993,0.5446390350150269,-0.8386705679454242,14.02470533,6.1384,17
89,3.6,26.9,993,0.6156614753256584,-0.7880107536067219,16.47362992,6.45067,18
89,4.0,26.8,994,0.6691306063588583,-0.7431448254773941,18.43540973,7.03764,19
89,4.2,26.7,994,0.6691306063588583,-0.7431448254773941,11.95929904,5.818816667,20
89,3.9,26.8,994,0.6427876096865395,-0.7660444431189779,16.39918304,6.287079697,21
88,3.4,26.9,995,0.6018150231520482,-0.7986355100472929,12.30304755,5.662569697,22
88,3.0,27.0,995,0.4999999999999999,-0.8660254037844387,8.343811614,5.241949394,23
87,3.1,27.1,995,0.4226182617406995,-0.90630778703665,14.88450329,6.17709,0
87,3.2,27.1,995,0.3746065934159122,-0.9271838545667872,10.42860032,5.75421,1
86,3.1,27.1,994,0.258819045102521,-0.9659258262890682,9.796366692,5.70076,2
86,2.5,27.1,993,0.0348994967025007,-0.9993908270190958,10.14587401,5.74774,3
86,1.8,27.2,993,-0.3255681544571567,-0.9455185755993168,11.19796416,5.66937,4
86,1.3,27.3,993,-0.5299192642332048,-0.8480480961564261,9.155039365,5.25634,5
85,0.6,27.5,993,1.2246467991473532e-16,-1.0,7.563349892,5.11653,6
85,1.3,27.7,994,0.8746197071393959,-0.484809620246337,7.315482163,5.076609091,7
85,2.3,27.7,995,0.90630778703665,-0.4226182617406993,8.731059614,5.336407576,8
86,3.4,27.4,996,0.7986355100472927,-0.6018150231520484,9.133762116,5.352797576,9
87,4.1,27.1,996,0.6819983600624985,-0.7313537016191705,11.39599724,5.89378,10
88,4.6,26.8,996,0.6156614753256584,-0.7880107536067219,10.40656247,5.7168,11
88,2.7,27.1,996,0.6293203910498377,-0.7771459614569707,10.60299234,5.710737576,12
88,2.6,27.1,995,0.6427876096865395,-0.7660444431189779,18.66484116,7.191828182,13
89,2.9,27.0,995,0.6560590289905073,-0.754709580222772,18.32491002,6.81925,14
89,3.6,26.8,995,0.5877852522924732,-0.8090169943749473,2.445895129,3.931017576,15
89,4.2,26.6,995,0.5150380749100544,-0.8571673007021122,1.806971949,3.7741,16
89,4.3,26.5,995,0.4999999999999999,-0.8660254037844387,1.784325995,3.5675,17
89,3.4,26.6,995,0.5299192642332049,-0.848048096156426,0.67786386,2.97754,18
89,2.5,26.7,996,0.6819983600624985,-0.7313537016191705,3.709289415,4.012909394,19
89,2.3,26.8,996,0.8290375725550417,-0.5591929034707467,4.191578678,4.353079091,20
89,3.1,26.8,997,0.8571673007021123,-0.5150380749100543,7.025154181,4.985557576,21
89,4.4,26.7,997,0.819152044288992,-0.5735764363510458,5.823373457,4.83995,22
88,5.1,26.7,997,0.788010753606722,-0.6156614753256583,6.020099362,4.660306061,23
87,4.5,26.9,997,0.766044443118978,-0.6427876096865394,4.921239326,4.235576061,0
87,3.4,27.1,996,0.7313537016191706,-0.6819983600624984,5.85672958,4.708836364,1
87,2.5,27.3,995,0.6819983600624985,-0.7313537016191705,7.072641923,4.874167576,2
87,1.9,27.4,994,0.6293203910498377,-0.7771459614569707,5.761537679,4.619568182,3
88,1.6,27.3,994,0.6156614753256584,-0.7880107536067219,3.827580809,4.006058485,4
88,1.6,27.3,994,0.6427876096865395,-0.7660444431189779,4.472987848,4.122448485,5
88,1.3,27.3,994,0.7071067811865476,-0.7071067811865475,3.579386286,4.01903,6
87,1.0,27.3,994,0.7986355100472927,-0.6018150231520484,2.261387733,3.602485758,7
87,0.8,27.4,995,0.9702957262759964,-0.2419218955996677,1.686732887,3.510207273,8
87,0.8,27.5,996,0.992546151641322,0.1218693434051474,2.313682774,3.653346667,9
87,0.9,27.6,997,0.8480480961564261,0.5299192642332049,2.319223658,3.570848485,10
87,1.2,27.6,997,0.573576436351046,0.8191520442889918,3.567489064,3.97467,11
90,1.9,27.0,996,-0.933580426497202,0.3583679495452995,5.374096936,4.784816364,12
89,1.8,26.9,995,-0.6156614753256588,0.7880107536067216,2.766528503,4.008677273,13
88,2.1,26.8,995,0.0523359562429438,0.9986295347545738,1.64473245,3.535615455,14
86,3.1,26.9,995,0.5299192642332049,0.848048096156426,2.606579998,3.86576,15
85,4.0,27.0,994,0.6946583704589973,0.7193398003386512,-0.113641263,1.98553,16
85,4.5,27.1,994,0.7193398003386511,0.6946583704589974,-0.114890459,1.901418788,17
86,4.1,27.0,994,0.6018150231520483,0.7986355100472928,-0.100495016,1.889717273,18
85,3.9,27.0,995,0.4383711467890774,0.898794046299167,-0.093754314,2.23022,19
84,4.4,27.2,995,0.3090169943749474,0.9510565162951536,-0.109383608,2.16268,20
79,5.7,27.6,995,0.4383711467890774,0.898794046299167,-0.07292496,2.65951,21
76,7.4,28.2,995,0.5877852522924731,0.8090169943749475,-0.073692508,2.59824697,22
74,9.3,28.4,995,0.7193398003386511,0.6946583704589974,-0.113056328,2.397065758,23
76,10.7,28.4,995,0.8191520442889918,0.573576436351046,-0.104435122,2.29521,0
77,11.6,28.1,994,0.8829475928589269,0.4694715627858908,-0.09465349,2.282997879,1
78,11.8,27.9,993,0.9335804264972016,0.3583679495453004,-0.010233323,2.54458,2
79,11.1,27.8,992,0.9612616959383188,0.2756373558169991,0.149513605,2.62646,3
79,10.0,27.9,991,0.9781476007338056,0.2079116908177594,0.132782475,2.45685,4
82,10.5,27.6,989,-0.9743700647852352,-0.2249510543438652,-0.018361336,2.33782,5
81,10.6,28.1,988,-0.9510565162951536,-0.3090169943749475,-0.127548585,2.01134,6
81,11.1,28.4,988,-0.8910065241883678,-0.4539904997395469,0.72493039,3.04126,7
81,12.2,28.5,988,-0.7880107536067221,-0.6156614753256581,0.026986291,2.57091,8
81,13.7,28.5,988,-0.6819983600624984,-0.7313537016191706,-0.110750113,2.176659788,9
81,14.9,28.4,988,-0.587785252292473,-0.8090169943749475,0.039393652,2.82927,10
81,15.3,28.4,988,-0.5299192642332048,-0.8480480961564261,0.16135898,2.82487,11
82,15.0,28.4,988,-0.4848096202463369,-0.8746197071393959,0.080950316,3.20555,12
84,14.3,28.4,988,-0.438371146789077,-0.8987940462991671,1.135723496,2.927855455,13
86,13.3,28.4,988,-0.3907311284892735,-0.9205048534524404,0.863552045,2.806326667,14
88,12.3,28.3,989,-0.3090169943749477,-0.9510565162951536,0.371325575,2.69681,15
89,11.5,28.2,990,-0.275637355816999,-0.9612616959383188,1.434278779,3.09668,16
90,10.6,28.1,991,-0.2419218955996675,-0.9702957262759964,0.315304186,2.780599697,17
89,9.8,28.0,992,-0.2419218955996675,-0.9702957262759964,-0.080141688,2.42192,18
89,8.7,28.0,992,-0.2249510543438649,-0.9743700647852352,1.619280227,3.203858485,19
89,7.2,27.6,992,-0.1564344650402307,-0.9876883405951378,1.104426708,3.17385,20
89,6.4,27.6,992,-0.0697564737441248,-0.9975640502598244,2.184043975,3.565587273,21
89,5.7,27.5,992,0.0348994967025007,-0.9993908270190958,0.478241503,2.814465758,22
89,5.2,27.4,992,0.1736481776669302,-0.984807753012208,0.857996981,2.965438788,23
90,4.6,27.3,992,0.3090169943749475,-0.9510565162951536,0.141072107,2.500907879,0
91,4.2,27.2,992,0.4539904997395468,-0.8910065241883678,0.06001212,2.54584,1
92,3.6,27.1,992,0.5877852522924732,-0.8090169943749473,-0.118334819,2.21034,2
92,3.3,27.0,992,0.6946583704589971,-0.7193398003386513,0.002821443,2.2494,3
92,3.5,26.9,993,0.7193398003386514,-0.694658370458997,-0.024937547,2.27928,4
91,4.1,26.9,994,0.6819983600624985,-0.7313537016191705,0.31788532,2.51367,5
90,5.0,26.9,995,0.6156614753256584,-0.7880107536067219,-0.098274271,1.46628,6
89,5.6,26.8,995,0.5877852522924732,-0.8090169943749473,-0.030926251,2.4865,7
89,5.7,26.7,995,0.6156614753256584,-0.7880107536067219,0.041261662,2.57752,8
89,5.3,26.6,995,0.6946583704589971,-0.7193398003386513,-0.130479166,1.990417697,9
89,4.9,26.7,994,0.7986355100472927,-0.6018150231520484,0.864435241,2.830735091,10
88,4.4,26.9,993,0.90630778703665,-0.4226182617406993,0.895651833,3.02666,11
88,4.3,27.0,993,0.9455185755993168,-0.3255681544571564,1.430550149,3.08607,12
88,4.6,27.1,993,0.9271838545667874,-0.374606593415912,0.131623093,2.537924848,13
88,5.4,27.1,994,0.838670567945424,-0.5446390350150271,0.245226099,2.730016364,14
89,6.4,27.0,994,0.7547095802227718,-0.6560590289905075,-0.087956527,2.480726364,15
89,6.8,26.8,995,0.7547095802227718,-0.6560590289905075,-0.088177486,2.5221,16
90,6.4,26.7,995,0.8660254037844387,-0.4999999999999998,-0.10377457,1.740158303,17
90,5.9,26.6,995,0.9659258262890684,-0.2588190451025208,-0.100846532,0.942565,18
90,5.9,26.6,995,0.984807753012208,-0.1736481776669303,-0.104863974,1.71159,19
89,6.7,27.0,995,0.9510565162951536,-0.3090169943749473,-0.091828993,1.72173,20
89,6.3,26.9,994,0.9510565162951536,-0.3090169943749473,-0.112499843,2.393245455,21
88,5.6,26.8,994,0.9271838545667874,-0.374606593415912,-0.083617288,2.29878,22
88,5.0,26.7,994,0.838670567945424,-0.5446390350150271,-0.111479829,2.17479,23
87,5.2,26.6,994,0.6819983600624985,-0.7313537016191705,0.055235377,2.451966061,0
87,6.2,26.5,994,0.5735764363510464,-0.8191520442889916,0.106238239,2.637857879,1
88,8.0,26.3,994,0.5735764363510464,-0.8191520442889916,2.894196758,3.876026667,2
88,9.7,26.2,995,0.6427876096865395,-0.7660444431189779,3.990082951,4.291335455,3
89,10.5,26.1,995,0.7071067811865476,-0.7071067811865475,3.520533486,3.94555,4
90,10.2,26.3,995,0.7986355100472927,-0.6018150231520484,3.45663373,3.942327879,5
90,9.3,26.5,995,0.8829475928589271,-0.4694715627858905,3.230099704,3.84943,6
90,8.7,26.6,995,0.9455185755993168,-0.3255681544571564,1.190465071,3.126639,7
90,8.6,26.7,995,0.9659258262890684,-0.2588190451025208,3.819805228,4.05124,8
90,8.5,26.8,994,0.9612616959383188,-0.275637355816999,15.73021586,6.11428697,9
90,8.3,26.8,994,0.9271838545667874,-0.374606593415912,20.79012864,6.69496697,10
89,7.9,26.7,994,0.8571673007021123,-0.5150380749100543,21.61246745,6.966949394,11
88,7.6,26.6,994,0.7431448254773942,-0.6691306063588582,21.50516125,7.336578788,12
87,7.6,26.6,994,0.6691306063588583,-0.7431448254773941,14.57371747,6.261467879,13
87,7.9,26.7,994,0.6819983600624985,-0.7313537016191705,12.82244924,6.040239091,14
87,8.1,26.9,994,0.766044443118978,-0.6427876096865394,11.65144043,5.9279,15
87,8.2,27.1,994,0.838670567945424,-0.5446390350150271,12.77491852,5.851347576,16
88,7.9,27.2,994,0.8746197071393959,-0.484809620246337,23.12964125,7.014255758,9
89,7.6,27.2,995,0.8829475928589271,-0.4694715627858905,14.88376449,6.072017576,10
89,7.7,27.2,995,0.838670567945424,-0.5446390350150271,19.93596732,6.96608,11
88,5.8,27.3,995,0.8480480961564261,-0.5299192642332048,30.29786663,8.479589697,12
88,6.3,27.4,994,0.8090169943749475,-0.587785252292473,30.99298279,8.719581212,13
88,6.9,27.4,994,0.7547095802227718,-0.6560590289905075,32.64556436,9.38108,14
89,7.2,27.2,994,0.7193398003386514,-0.694658370458997,36.44676043,9.965283939,15
90,7.5,27.0,994,0.7193398003386514,-0.694658370458997,36.77250992,9.62437,16
91,7.8,26.7,994,0.7313537016191706,-0.6819983600624984,36.32537866,9.58572,17
90,8.2,26.5,994,0.766044443118978,-0.6427876096865394,34.80866842,8.433219697,18
89,8.4,26.5,995,0.838670567945424,-0.5446390350150271,17.07905806,6.398795152,19
89,8.5,26.4,995,0.90630778703665,-0.4226182617406993,11.99357391,5.556558788,20
90,8.4,26.3,996,0.9659258262890684,-0.2588190451025208,10.32865135,5.29756,21
91,8.2,26.2,996,0.9945218953682734,-0.1045284632676533,13.88314576,5.93704,22
90,7.8,26.3,996,0.9998476951563912,0.0174524064372833,10.08760352,5.36329,23
89,7.0,26.6,995,0.9993908270190958,0.034899496702501,7.638208006,4.894008182,0
87,6.0,26.9,995,0.9993908270190958,-0.0348994967025007,4.603266182,4.1872,1
86,5.3,27.1,994,0.9876883405951375,-0.156434465040231,2.891668696,3.660087576,2
87,4.8,27.2,994,0.9563047559630355,-0.2923717047227366,0.533801846,2.60714,3
88,4.7,27.1,994,0.90630778703665,-0.4226182617406993,-0.109357132,2.45318,4
89,4.7,27.1,994,0.8290375725550417,-0.5591929034707467,1.203729105,3.010468485,5
90,4.8,27.2,994,0.777145961456971,-0.6293203910498373,1.094068284,2.84597,6
90,4.7,27.2,995,0.7431448254773942,-0.6691306063588582,0.758181028,2.83725,7
91,4.1,27.2,995,0.8090169943749475,-0.587785252292473,0.459618097,2.759487879,8
92,3.3,27.0,995,0.9612616959383188,-0.275637355816999,1.20324186,3.185486364,9
93,3.5,26.7,996,0.984807753012208,0.1736481776669304,3.542980909,3.821878788,10
93,3.9,26.3,996,0.9510565162951536,0.3090169943749474,7.155950489,4.66607,11
90,5.3,26.9,996,0.984807753012208,0.1736481776669304,8.96059346,5.04292,12
90,6.3,26.5,996,0.9975640502598242,0.0697564737441254,14.06262167,5.886709697,13
89,7.1,26.2,995,0.9998476951563912,0.0174524064372833,3.175144711,3.8968,14
89,7.2,26.1,994,0.9998476951563912,0.0174524064372833,2.883122636,3.74307,15
89,6.8,26.0,994,0.9986295347545738,0.0523359562429439,4.300263086,4.26168,16
89,6.3,26.1,994,0.9902680687415704,0.1391731009600657,3.188415887,3.783208485,17
88,5.9,26.2,994,0.9612616959383188,0.2756373558169991,5.731546493,4.77052,18
88,5.8,26.3,995,0.9205048534524404,0.3907311284892739,4.542682797,4.31105,19
86,5.7,26.6,995,0.8829475928589269,0.4694715627858908,5.119786991,4.42963,20
84,5.7,26.9,995,0.8571673007021122,0.5150380749100543,4.746854703,4.23176,21
82,5.8,27.2,996,0.8746197071393957,0.4848096202463371,2.692420576,3.57034,22
82,6.5,27.5,996,0.90630778703665,0.4226182617406994,2.895982297,3.73182,23
84,7.7,27.6,996,0.9396926207859084,0.3420201433256688,2.926791544,3.6942,0
85,9.1,27.7,995,0.9612616959383188,0.2756373558169991,2.9805811,3.84304,1
86,10.2,27.7,995,0.9702957262759964,0.2419218955996679,6.990315153,4.68565,2
87,10.5,27.6,995,0.9743700647852352,0.2249510543438649,0.763971553,2.83821,3
87,10.0,27.5,994,0.9743700647852352,0.2249510543438649,1.181147653,3.052457576,4
88,9.2,27.3,994,0.9743700647852352,0.2249510543438649,5.768626403,4.461988182,5
89,8.3,27.2,994,0.9659258262890684,0.2588190451025207,20.4273989,7.051349394,6
90,7.6,27.1,995,0.9563047559630354,0.2923717047227367,14.41747433,5.712269697,7
92,7.7,27.1,995,0.9455185755993168,0.3255681544571567,13.28531292,5.625618182,8
92,8.5,27.1,995,0.9335804264972016,0.3583679495453004,12.92752178,5.5969,9
91,9.5,27.1,996,0.9205048534524404,0.3907311284892739,14.93893782,5.909655758,10
90,9.5,27.1,996,0.8829475928589269,0.4694715627858908,15.13151787,6.126238788,11
89,8.5,27.1,996,0.7986355100472928,0.6018150231520484,14.3160904,6.151578485,12
88,7.4,27.0,995,0.6427876096865393,0.766044443118978,8.984290929,5.30547,13
86,7.1,27.0,995,0.484809620246337,0.8746197071393957,3.957180319,4.330019091,14
84,7.6,27.0,994,0.4999999999999999,0.8660254037844387,1.201628929,3.38131,15
83,8.6,26.9,994,0.5877852522924731,0.8090169943749475,4.37839907,4.325174545,16
81,9.5,26.9,994,0.6427876096865393,0.766044443118978,2.98831794,3.805198485,17
79,9.9,26.9,994,0.6427876096865393,0.766044443118978,2.108518182,3.45308,18
77,9.8,26.9,995,0.6293203910498374,0.7771459614569709,2.632836174,3.76121,19
76,9.5,27.2,995,0.6156614753256582,0.788010753606722,3.576773725,4.043455152,20
75,8.8,27.6,995,0.6156614753256582,0.788010753606722,1.640184135,3.232739879,21
76,8.6,28.1,994,0.6560590289905072,0.754709580222772,1.432622711,3.37133,22
78,8.9,28.3,994,0.7193398003386511,0.6946583704589974,2.204739386,3.548179697,23
81,10.1,28.4,994,0.7771459614569708,0.6293203910498375,0.788078673,3.09498697,0
84,11.7,28.3,993,0.8290375725550417,0.5591929034707468,-0.111120332,2.266146364,1
85,12.8,28.2,993,0.8571673007021122,0.5150380749100543,-0.103553913,2.06651,2
85,12.9,28.1,993,0.8829475928589269,0.4694715627858908,0.185992662,2.61758,3
85,12.5,28.1,992,0.8910065241883678,0.4539904997395468,-0.140935357,2.08562,4
84,12.0,28.2,992,0.8910065241883678,0.4539904997395468,-0.041757223,2.472265152,5
84,11.8,28.3,992,0.8660254037844386,0.5000000000000001,-0.119874249,2.535768485,6
83,11.6,28.5,993,0.8191520442889918,0.573576436351046,1.722786983,3.34719,7
82,11.5,28.6,993,0.7771459614569708,0.6293203910498375,4.11127008,4.20395,8
81,11.2,28.6,993,0.7193398003386511,0.6946583704589974,2.871531462,3.894229091,9
80,10.5,28.6,993,0.6691306063588582,0.7431448254773942,9.458433718,5.51255,10
81,10.0,28.4,993,0.6156614753256582,0.788010753606722,9.927858279,5.27806,11
82,10.9,28.4,992,0.6293203910498374,0.7771459614569709,7.693539108,5.144258182,12
84,11.1,28.1,992,0.6018150231520483,0.7986355100472928,13.06289489,5.880287273,13
